Iteration,Wolf_ID,X,Y,Fitness,Role
43,8,0.688255,1.19205,5.70628,omega
43,9,0.582366,0.93383,3.41078,omega
43,10,1.13959,0.667008,1.71574,omega
43,11,0.675101,0.912499,11.6009,omega
43,12,0.980338,1.02288,2.89975,omega
43,13,1.55527,0.728529,3.25296,omega
43,14,0.630162,1.23273,2.21549,omega
43,15,1.17513,0.652486,15.5181,omega
43,16,1.35996,0.922404,12.6805,omega
43,17,1.01408,0.893088,103.824,omega
43,18,0.923582,0.971777,61.8361,omega
43,19,0.862095,1.03699,10.8622,omega
43,20,1.10573,1.36659,1.18649,omega
43,21,1.33281,1.02604,0.0946953,omega
43,22,0.901478,0.979496,53.6903,omega
43,23,1.0585,1.10404,8.57506,omega
43,24,0.963473,0.96274,0.274718,omega
43,25,0.869488,1.07516,21.6488,omega
43,26,1.05733,0.920553,39.5084,omega
43,27,0.928708,0.285017,4.53645,omega
43,28,1.14143,1.07262,52.838,omega
43,29,0.603243,0.869543,6.40292,omega
43,30,0.961967,0.626697,33.2517,omega
44,1,1.19307,0.994992,55.4549,omega
44,2,0.611614,1.07495,4.49706,omega
44,3,1.30177,0.620913,0.0183339,omega
44,4,0.406351,1.01273,166.892,omega
44,5,0.66249,0.704064,26.1937,omega
44,6,0.971103,0.928768,3.29479,omega
44,7,0.528732,0.595282,13.6439,omega
44,8,1.36364,1.29426,51.7006,omega
44,9,1.03464,1.27846,35.5387,omega
44,10,1.0098,1.12414,39.9199,omega
44,11,1.12119,0.709341,20.9664,omega
44,12,0.616984,0.911189,0.382571,omega
44,13,1.24247,0.885732,286.035,omega
44,14,0.876672,1.25829,69.9642,omega
44,15,1.00573,0.972188,53.0931,omega
44,16,0.875711,1.25662,86.0761,omega
44,17,1.295,0.859933,1.83007,omega
44,18,1.19777,0.870385,1.41653,omega
44,19,1.21053,0.968785,8.65006,omega
44,20,1.08791,0.955049,2.08303,omega
44,21,1.14555,0.935004,56.4119,omega
44,22,1.06533,1.155,2.79304,omega
44,23,0.890055,0.978027,0.0302342,omega
44,24,1.21398,1.04492,0.120085,omega
44,25,0.964779,1.0112,10.2027,omega
44,26,1.16331,1.08821,3.8998,omega
44,27,1.33428,1.25927,33.3535,omega
44,28,0.646747,0.981636,5.32184,omega
44,29,1.56724,1.17112,25.7247,omega
44,30,1.09909,0.685073,8.92268,omega
45,1,1.12964,1.02954,18.3922,omega
45,2,0.917063,0.733583,49.2734,omega
45,3,0.83636,0.938248,115.372,omega
45,4,0.744679,1.05781,72.1958,omega
45,5,1.2673,0.671849,7.14548,omega
45,6,0.870877,1.14253,0.0212056,omega
45,7,1.08698,0.559982,10.1903,omega
45,8,1.08704,1.09736,32.0826,omega
45,9,1.21806,1.03292,4.327,omega
45,10,0.756945,0.898736,1.09081,omega
45,11,0.926878,0.890548,30.015,omega
45,12,0.733309,0.879501,28.2918,omega
45,13,0.589981,1.1117,43.3565,omega
45,14,0.985555,1.11874,23.9998,omega
45,15,0.868445,1.00914,0.154593,omega
45,16,1.01734,0.877013,24.0014,omega
45,17,1.14304,1.02781,66.8498,omega
45,18,1.1546,1.00595,31.88,omega
45,19,1.24916,0.820801,24.7059,omega
45,20,1.02929,1.30952,5.22849,omega
45,21,1.02321,1.00496,14.2547,omega
45,22,0.785285,1.05311,0.0445828,omega
45,23,1.0043,0.987507,3.46531,omega
45,24,0.914096,1.17045,18.434,omega
45,25,0.645247,1.21457,0.647697,omega
45,26,0.924263,0.93029,7.05338,omega
45,27,1.1295,0.852017,27.2591,omega
45,28,1.00961,0.97399,31.8616,omega
45,29,0.856131,1.05141,165.476,omega
45,30,0.985727,0.879893,27.3553,omega
46,1,0.308328,1.13411,6.09553,omega
46,2,0.850483,1.57536,1.16083,omega
46,3,1.07288,1.04847,5.72698,omega
46,4,1.0523,0.833327,25.3923,omega
46,5,0.981034,0.791732,87.3457,omega
46,6,0.88253,1.00042,14.77,omega
46,7,1.16381,1.00505,38.6384,omega
46,8,0.708765,1.25956,0.718153,omega
46,9,1.04697,0.801748,20.3648,omega
46,10,1.185,1.13678,10.6717,omega
46,11,0.94836,0.813152,0.104228,omega
46,12,0.940739,1.03445,11.7511,omega
46,13,0.567642,1.08163,58.4804,omega
46,14,0.684668,1.22781,2.17343,omega
46,15,0.948617,0.862453,6.51673,omega
46,16,0.817122,0.5574,2.49552,omega
46,17,1.24234,1.19526,7.7898,omega
46,18,1.06893,1.20758,10.726,omega
46,19,1.15442,0.863117,54.7627,omega
46,20,0.99127,1.25069,6.25462,omega
46,21,0.569053,1.11839,0.176903,omega
46,22,0.957404,1.11206,19.0938,omega
46,23,1.37506,0.891761,0.0445901,omega
46,24,0.857339,0.591416,11.2219,omega
46,25,1.06824,1.28605,63.8425,omega
46,26,0.987699,1.15419,0.583761,omega
46,27,1.02491,0.750344,17.974,omega
46,28,0.7526,1.05314,0.205514,omega
46,29,0.442398,1.13083,10.1615,omega
46,30,1.00525,1.11716,0.842263,omega
47,1,1.29226,1.09249,108.44,omega
47,2,1.08038,0.764043,72.6196,omega
47,3,0.306476,1.2674,1.05787,omega
47,4,1.14162,1.02737,7.51107,omega
47,5,1.2036,0.849428,2.91405,omega
47,6,0.754516,0.869255,4.92275,omega
47,7,1.0317,0.820684,12.2348,omega
47,8,0.609242,0.930348,57.4211,omega
47,9,1.15936,1.23613,8.66961,omega
47,10,1.1611,0.705155,7.18681,omega
47,11,0.984905,1.0136,0.746295,omega
47,12,1.25625,1.07418,2.23729,omega
47,13,0.844469,1.03523,57.857,omega
47,14,1.13472,1.08456,57.7136,omega
47,15,1.01796,1.06692,0.142676,omega
47,16,1.30558,0.955714,1.24981,omega
47,17,1.00851,1.28327,12.1791,omega
47,18,1.13049,1.11705,0.426884,omega
47,19,0.993526,0.862615,22.0734,omega
47,20,0.978707,1.28523,7.1866,omega
47,21,0.907171,1.09574,63.3192,omega
47,22,0.869047,0.768208,3.82143,omega
47,23,1.51756,0.805827,99.9489,omega
47,24,1.05742,1.20155,2.08287,omega
47,25,1.05367,0.943884,2.10479,omega
47,26,0.877304,0.737628,3.19135,omega
47,27,1.06598,0.908003,9.00597,omega
47,28,0.905122,0.905294,23.752,omega
47,29,0.863794,0.996362,87.7554,omega
47,30,0.772424,1.12017,1.137,omega
48,1,1.09172,1.30229,33.4288,omega
48,2,1.20595,1.01085,16.2617,omega
48,3,2.02252,0.846425,138.185,omega
48,4,1.07077,1.40852,7.6332,omega
48,5,0.88623,1.15491,35.9481,omega
48,6,1.1692,0.88574,9.05784,omega
48,7,1.00939,1.13587,5.94119,omega
48,8,1.25382,1.04531,31.4201,omega
48,9,0.997018,1.05008,1.19163,omega
48,10,0.935226,1.30454,41.3709,omega
48,11,0.975957,1.13475,0.189992,omega
48,12,1.02395,0.795512,25.4664,omega
48,13,1.15134,1.21007,10.3992,omega
48,14,1.03071,0.843707,4.14075,omega
48,15,0.784223,0.723892,0.0944715,omega
48,16,1.45499,0.727705,56.1692,omega
48,17,0.884034,1.1429,7.08486,omega
48,18,0.808659,1.07343,2.6079,omega
48,19,0.978238,0.975281,1.54955,omega
48,20,1.04979,1.13158,10.7172,omega
48,21,0.588743,0.59979,7.44939,omega
48,22,0.962254,0.883999,0.0339587,omega
48,23,1.01593,0.833599,224.419,omega
48,24,1.14683,1.17148,0.69904,omega
48,25,1.07928,0.934204,2.76994,omega
48,26,0.971073,1.2214,0.117674,omega
48,27,0.929644,0.811727,5.21673,omega
48,28,0.964968,1.1118,0.749427,omega
48,29,1.20623,0.882806,6.27963,omega
48,30,1.1676,1.12401,27.4603,omega
49,1,1.12071,0.819381,1.22796,omega
49,2,1.18907,1.06152,19.7091,omega
49,3,0.883988,1.02508,1053.49,omega
49,4,0.921895,1.39181,6.86801,omega
49,5,0.981987,0.944474,13.6661,omega
49,6,0.363121,0.779481,23.1929,omega
49,7,1.0223,1.0036,1.36907,omega
49,8,0.945703,1.10953,27.8113,omega
49,9,0.943983,0.901726,0.313987,omega
49,10,0.926175,0.896501,18.485,omega
49,11,1.03242,0.782377,3.32232,omega
49,12,1.28596,0.708988,6.39981,omega
49,13,1.20365,0.885805,1.35739,omega
49,14,0.827283,0.957011,4.78214,omega
49,15,1.0568,1.09159,1.23218,omega
49,16,1.11902,1.4213,193.217,omega
49,17,1.01502,1.28238,13.0736,omega
49,18,0.805591,1.03756,17.6347,omega
49,19,0.829343,1.01815,0.034076,omega
49,20,0.769564,1.11914,0.089694,omega
49,21,0.693565,0.537956,6.57874,omega
49,22,1.00445,1.17977,0.177268,omega
49,23,0.903945,1.13911,3.94136,omega
49,24,0.707439,1.02653,2.08803,omega
49,25,1.15931,1.06697,5.32574,omega
49,26,1.02714,0.990385,7.75272,omega
49,27,0.759702,1.25645,0.280696,omega
49,28,0.901362,1.10349,3.26415,omega
49,29,1.03094,1.30281,32.7825,omega
49,30,0.960001,1.00785,5.753,omega
50,1,0.487911,0.828969,19.0772,omega
50,2,0.779772,0.91199,12.4519,omega
50,3,0.993208,0.456046,5.94964,omega
50,4,1.51937,1.18058,29.3739,omega
50,5,1.16702,1.0093,0.0396249,omega
50,6,1.10239,0.948154,42.3473,omega
50,7,1.2191,1.08644,0.172773,omega
50,8,1.18703,1.12936,4.63315,omega
50,9,1.02358,0.961892,0.0144197,omega
50,10,0.98959,1.12404,0.155231,omega
50,11,0.920664,0.729557,8.03942,omega
50,12,0.754999,0.986723,89.327,omega
50,13,0.851434,0.682886,31.7348,omega
50,14,1.50325,0.975425,7.46169,omega
50,15,0.803069,0.936787,0.066854,omega
50,16,0.895538,1.09159,2.87359,omega
50,17,0.748539,1.04346,6.35631,omega
50,18,0.548063,1.37943,15.1372,omega
50,19,1.09,1.03096,10.9417,omega
50,20,0.984993,0.991164,27.8168,omega
50,21,1.28395,1.15982,0.417925,omega
50,22,1.34542,0.925742,2.91893,omega
50,23,1.0722,1.05826,10.3774,omega
50,24,1.10159,1.14722,27.76,omega
50,25,0.839985,1.23717,7.69971,omega
50,26,1.28794,1.21923,0.418431,omega
50,27,0.788956,0.715275,46.2024,omega
50,28,1.44827,0.843884,8.48023,omega
50,29,1.17922,0.952294,5.75969,omega
50,30,1.32489,1.18596,0.745453,omega
51,1,0.851324,1.01299,35.1799,omega
51,2,1.21817,0.993651,9.28684,omega
51,3,0.888251,0.790551,28.1341,omega
51,4,0.761221,0.823831,127.486,omega
51,5,1.22854,1.14576,12.4637,omega
51,6,1.118,1.33335,7.14508,omega
51,7,1.04607,1.1381,16.029,omega
51,8,1.06891,1.26275,7.85672,omega
51,9,1.00985,1.14951,0.73726,omega
51,10,0.853634,0.810658,2.09532,omega
51,11,0.857816,0.866219,1.40022,omega
51,12,1.09487,0.975938,17.4239,omega
51,13,1.01351,0.540284,0.198924,omega
51,14,0.750575,0.376679,165.207,omega
51,15,0.963458,0.945254,8.55749,omega
51,16,1.00937,1.082,8.39811,omega
51,17,1.10961,1.20008,23.4064,omega
51,18,0.718553,1.18647,116.641,omega
51,19,1.07595,0.878548,2.47771,omega
51,20,1.10366,1.00834,0.0441226,omega
51,21,1.05489,1.10304,23.9629,omega
51,22,0.879454,0.455457,78.3391,omega
51,23,0.755157,0.909765,0.839626,omega
51,24,1.11985,1.19663,0.44959,omega
51,25,0.910757,0.957372,28.2853,omega
51,26,0.779504,1.45367,19.4041,omega
51,27,1.00068,0.82955,0.906157,omega
51,28,0.975603,1.0727,157.353,omega
51,29,1.11327,0.838476,19.24,omega
51,30,0.874976,1.14309,32.5242,omega
52,1,1.18788,1.13617,8.33024,omega
52,2,0.972246,1.02953,24.0865,omega
52,3,0.775652,1.13308,0.0127315,omega
52,4,1.10318,1.40579,6.02885,omega
52,5,1.05229,0.452004,13.2695,omega
52,6,0.989778,0.786132,0.709753,omega
52,7,0.743554,1.13265,0.19428,omega
52,8,0.479564,0.609178,1.44896,omega
52,9,0.763112,1.14141,1.68243,omega
52,10,1.02739,0.89549,0.693265,omega
52,11,0.842789,0.798599,1.71989,omega
52,12,0.812009,0.876491,4.97309,omega
52,13,1.04646,0.615521,23.7094,omega
52,14,0.834411,1.01687,3.54728,omega
52,15,1.0031,1.26273,0.030244,omega
52,16,0.789314,1.52317,0.399118,omega
52,17,1.20469,1.12785,0.108984,omega
52,18,1.15973,0.927088,44.9902,omega
52,19,1.11803,1.14099,7.79599,omega
52,20,1.00208,1.05625,4.40959,omega
52,21,1.31492,1.16796,0.0125277,omega
52,22,1.02162,0.855578,10.1258,omega
52,23,0.841013,0.994982,11.5862,omega
52,24,0.850299,0.997411,0.344146,omega
52,25,1.23741,1.10859,1.64362,omega
52,26,0.877796,0.906217,71.6281,omega
52,27,0.902353,1.14247,2.95194,omega
52,28,1.11817,0.558445,1.46224,omega
52,29,1.05067,0.897586,16.084,omega
52,30,0.963953,1.14524,14.2666,omega
53,1,0.813235,0.953706,7.5918,omega
53,2,0.605703,0.967589,0.710868,omega
53,3,0.898487,1.00319,28.294,omega
53,4,0.914308,1.10295,3.57472,omega
53,5,1.06289,1.04323,42.9455,omega
53,6,1.03434,0.929423,3.74538,omega
53,7,1.07892,1.12415,33.6799,omega
53,8,1.14067,1.60247,14.6498,omega
53,9,1.06336,0.623639,31.3125,omega
53,10,1.08923,0.899371,2.56179,omega
53,11,0.985739,1.11425,0.804508,omega
53,12,0.924911,1.1274,4.74998,omega
53,13,0.734797,0.916765,22.9995,omega
53,14,0.99628,1.08817,10.3077,omega
53,15,0.901742,1.00794,6.58011,omega
53,16,0.876924,1.16852,81.0721,omega
53,17,1.14779,1.25514,10.5015,omega
53,18,1.06552,1.50685,17.4888,omega
53,19,1.09328,0.948182,1.20184,omega
53,20,0.739697,0.940798,0.271254,omega
53,21,0.938066,0.859512,31.5779,omega
53,22,0.947167,0.900496,3.53982,omega
53,23,1.17032,1.14233,8.30125,omega
53,24,0.973967,1.06497,7.55206,omega
53,25,1.04397,0.947557,17.9161,omega
53,26,0.816751,0.991331,1.85616,omega
53,27,0.793705,1.0625,10.7828,omega
53,28,1.1746,0.639037,47.8809,omega
53,29,0.896801,1.00313,4.25919,omega
53,30,0.800609,1.08652,4.66843,omega
54,1,0.841357,0.903075,8.58202,omega
54,2,0.675079,0.924765,36.2411,omega
54,3,0.84342,0.736437,3.84821,omega
54,4,0.920055,0.856668,7.13604,omega
54,5,0.74497,0.996159,0.752365,omega
54,6,1.42088,0.939722,1.97371,omega
54,7,0.612045,0.545181,0.165522,omega
54,8,1.25387,1.05165,9.10081,omega
54,9,0.973241,0.820362,25.7181,omega
54,10,1.11373,0.894074,8.24762,omega
54,11,0.837002,0.976706,2.03263,omega
54,12,1.13529,0.71017,7.40065,omega
54,13,0.854878,1.10821,14.271,omega
54,14,1.29654,1.30547,0.913905,omega
54,15,0.90821,1.05071,3.80438,omega
54,16,1.33919,1.06762,15.9772,omega
54,17,1.23589,1.2096,0.409761,omega
54,18,1.06809,1.11784,13.8057,omega
54,19,0.760864,1.16869,6.11389,omega
54,20,1.02698,0.875473,15.5635,omega
54,21,0.941481,1.07629,0.0456794,omega
54,22,0.972595,0.963556,0.00392712,omega
54,23,1.08846,1.12159,5.19689,omega
54,24,0.86353,0.792816,1.35453,omega
54,25,0.712782,0.824392,2.02742,omega
54,26,1.24887,0.630539,10.5473,omega
54,27,1.06622,0.975464,18.7506,omega
54,28,0.621116,1.01012,54.8854,omega
54,29,0.94445,0.903359,3.96602,omega
54,30,1.13191,1.07848,19.8909,omega
55,1,0.811819,1.22388,3.8352,omega
55,2,1.08621,1.1845,22.1048,omega
55,3,1.28633,1.34297,0.0874226,omega
55,4,1.09476,1.06166,0.01673,omega
55,5,0.986421,1.34078,19.5289,omega
55,6,1.04135,0.953784,116.642,omega
55,7,1.01751,1.20748,3.06032,omega
55,8,1.13411,0.766301,27.1613,omega
55,9,0.911627,0.813511,1.60944,omega
55,10,0.778015,1.01776,12.0061,omega
55,11,1.14429,1.11261,7.65154,omega
55,12,0.878633,0.768493,33.5091,omega
55,13,1.10403,0.848098,14.2636,omega
55,14,1.09542,0.983454,14.1907,omega
55,15,1.06884,0.762997,5.10995,omega
55,16,0.888366,0.926291,52.7967,omega
55,17,0.572222,1.2952,10.1563,omega
55,18,0.942887,0.846383,0.0574496,omega
55,19,1.34225,0.874282,34.8411,omega
55,20,0.826691,0.593744,3.2124,omega
55,21,1.11511,0.956769,3.60991,omega
55,22,1.02788,1.11751,0.0317822,omega
55,23,0.821641,0.947431,0.406616,omega
55,24,1.26872,0.956163,0.240761,omega
55,25,1.25826,0.708008,10.0892,omega
55,26,1.14356,1.03771,86.3894,omega
55,27,0.95365,1.08517,2.60798,omega
55,28,1.16426,1.31206,39.1227,omega
55,29,1.37182,1.18584,0.0160197,omega
55,30,1.10829,0.969565,4.12763,omega
56,1,0.961257,0.861528,31.939,omega
56,2,0.473699,0.856812,0.00959332,omega
56,3,0.818803,1.14939,9.79703,omega
56,4,0.789093,0.706231,1.88137,omega
56,5,1.10426,1.0758,13.5245,omega
56,6,1.22067,0.832504,1.70793,omega
56,7,0.876542,1.18953,2.96378,omega
56,8,1.07894,1.12801,27.0492,omega
56,9,0.602605,0.965354,0.0386231,omega
56,10,0.834147,0.957175,17.0613,omega
56,11,1.06188,1.10039,3.89395,omega
56,12,1.24571,0.878538,0.0159576,omega
56,13,0.913149,0.937274,13.7595,omega
56,14,0.858412,1.03402,4.69546,omega
56,15,0.868139,1.05511,14.4008,omega
56,16,1.08302,0.87637,1.89199,omega
56,17,0.965472,0.857973,93.8401,omega
56,18,0.931067,0.867966,0.185184,omega
56,19,0.992524,1.16375,86.1177,omega
56,20,0.817385,1.03738,0.834163,omega
56,21,1.00277,1.082,8.23354,omega
56,22,0.977393,0.928089,0.372507,omega
56,23,0.985579,1.01626,7.44853,omega
56,24,0.98187,1.13057,42.7755,omega
56,25,0.612946,1.03643,76.6666,omega
56,26,0.853797,0.995467,7.31148,omega
56,27,0.929763,0.974251,3.08977,omega
56,28,0.924531,0.883321,0.215639,omega
56,29,1.03796,1.09009,48.5883,omega
56,30,0.808776,0.998592,6.70638,omega
57,1,0.922926,1.08389,0.391968,omega
57,2,1.44134,0.803574,40.2726,omega
57,3,1.16771,0.935441,22.9724,omega
57,4,0.742741,0.562423,0.742754,omega
57,5,1.06365,1.04467,2.07254,omega
57,6,0.959173,1.00361,43.2838,omega
57,7,1.01247,0.740176,17.7566,omega
57,8,1.03066,0.811893,0.136652,omega
57,9,1.19582,0.866456,36.4249,omega
57,10,1.04052,0.969771,6.85912,omega
57,11,1.07995,0.768367,0.0777715,omega
57,12,1.0551,1.18454,45.3868,omega
57,13,0.763349,1.0733,1.07738,omega
57,14,1.1721,1.29918,8.84972,omega
57,15,1.26411,1.07734,9.104,omega
57,16,0.743972,1.07649,8.8016,omega
57,17,1.04747,1.08737,0.551199,omega
57,18,0.926259,1.08235,0.00486866,omega
57,19,1.18846,0.822001,3.19144,omega
57,20,0.642495,0.761586,13.6686,omega
57,21,0.918259,0.64767,0.584691,omega
57,22,1.12176,1.53957,0.0745346,omega
57,23,1.00345,1.01252,0.201779,omega
57,24,0.955997,0.925567,2.77252,omega
57,25,0.830071,0.94711,43.8058,omega
57,26,0.829918,0.980575,7.12343,omega
57,27,0.939755,0.972933,1.21037,omega
57,28,1.19155,1.09858,0.087282,omega
57,29,0.951718,0.785928,0.0176675,omega
57,30,0.886406,1.09098,11.9028,omega
58,1,1.02373,1.07662,5.39268,omega
58,2,1.11251,0.845066,162.473,omega
58,3,1.17118,0.928008,18.3553,omega
58,4,1.38046,0.631742,0.0777568,omega
58,5,0.897977,0.912768,0.755326,omega
58,6,1.09723,0.858469,0.700538,omega
58,7,0.966977,0.626131,8.11755,omega
58,8,0.950606,0.913157,6.26895,omega
58,9,0.937437,1.043,31.7946,omega
58,10,0.94926,0.751593,1.27643,omega
58,11,0.994405,0.883991,15.8403,omega
58,12,0.927698,0.953209,0.511489,omega
58,13,0.813108,1.07751,24.1244,omega
58,14,1.01576,1.10181,0.586649,omega
58,15,1.01452,1.03435,27.175,omega
58,16,0.823413,1.23032,27.4182,omega
58,17,1.32383,0.695021,0.0119166,omega
58,18,1.16234,0.949143,5.04087,omega
58,19,1.18649,1.15064,34.8979,omega
58,20,1.12096,0.926916,12.293,omega
58,21,1.1148,1.13958,3.82983,omega
58,22,0.911516,0.909977,7.92286,omega
58,23,0.944808,0.945089,0.00315561,omega
58,24,1.02363,1.09628,0.0154786,omega
58,25,1.12957,0.950279,6.69004,omega
58,26,0.927726,0.942473,8.54436,omega
58,27,0.758084,0.949317,0.809918,omega
58,28,0.854067,0.939233,10.3546,omega
58,29,1.21188,1.04389,1.43846,omega
58,30,0.779409,0.985891,9.33152,omega
59,1,1.17027,0.959465,0.0824204,omega
59,2,1.0665,0.93851,15.4271,omega
59,3,1.14744,0.993549,19.7121,omega
59,4,1.31202,1.13081,162.432,omega
59,5,1.01275,0.81556,1.14262,omega
59,6,0.990438,0.820878,11.9432,omega
59,7,0.976102,0.952227,9.54384,omega
59,8,0.867695,0.85368,0.0114742,omega
59,9,1.4173,0.98714,2.70045,omega
59,10,1.17124,0.792231,2.23765,omega
59,11,0.958417,1.26613,1.0994,omega
59,12,1.12548,1.03231,0.862417,omega
59,13,0.91443,1.03606,17.3706,omega
59,14,1.09735,0.973956,0.49091,omega
59,15,0.870703,1.00288,0.00282095,omega
59,16,0.975488,0.873154,30.5356,omega
59,17,0.825955,1.12994,111.934,omega
59,18,1.08014,0.960105,16.1778,omega
59,19,1.14716,1.003,6.64595,omega
59,20,0.973961,0.956428,10.881,omega
59,21,0.873483,0.979499,1.07841,omega
59,22,0.963649,1.24454,0.63376,omega
59,23,0.795043,0.926026,0.277905,omega
59,24,0.824685,1.23993,0.235382,omega
59,25,1.05396,0.873342,10.6208,omega
59,26,1.00418,1.09007,0.674318,omega
59,27,1.05183,1.09314,14.0929,omega
59,28,0.958831,1.05605,4.42299,omega
59,29,0.973252,0.879346,18.0869,omega
59,30,1.04855,0.98582,14.3683,omega
60,1,1.10796,1.08281,16.8446,omega
60,2,1.025,0.855616,3.96141,omega
60,3,0.720075,1.09984,10.4587,omega
60,4,0.900294,0.893024,34.9756,omega
60,5,0.813178,1.17472,4.41478,omega
60,6,1.06052,1.03958,2.56297,omega
60,7,0.703291,0.952957,0.000601177,omega
60,8,0.879755,1.14408,1.03326,omega
60,9,1.29789,0.741266,104.539,omega
60,10,0.731592,0.927838,33.6204,omega
60,11,1.30417,0.956768,12.0818,omega
60,12,0.910205,1.1819,5.50934,omega
60,13,1.15306,0.663139,4.00236,omega
60,14,0.953431,0.74605,5.30929,omega
60,15,1.06944,1.08686,6.00742,omega
60,16,0.966008,1.13905,0.61561,omega
60,17,0.998854,1.0745,20.077,omega
60,18,1.09608,1.09885,4.2743,omega
60,19,0.985398,1.0085,9.81693,omega
60,20,1.03557,1.20535,0.00680402,omega
60,21,0.87086,1.03241,4.70434,omega
60,22,1.05378,0.996598,9.98216,omega
60,23,0.938237,0.999937,8.6817,omega
60,24,1.43849,1.03938,31.3706,omega
60,25,0.957307,0.875072,5.64335,omega
60,26,1.1189,0.881738,0.667341,omega
60,27,1.18625,0.95109,0.0201434,omega
60,28,0.757059,0.948312,1.87006,omega
60,29,0.661479,1.21357,0.461411,omega
60,30,1.02626,1.1547,1.29359,omega
61,1,1.12911,1.36159,2.10726,omega
61,2,0.953608,0.882594,3.80342,omega
61,3,1.04534,1.20869,33.8726,omega
61,4,1.10123,0.637313,0.690472,omega
61,5,1.15718,1.08364,26.3989,omega
61,6,1.50268,0.772613,0.728434,omega
61,7,1.26074,1.12624,21.0955,omega
61,8,1.12793,1.0928,13.7128,omega
61,9,1.09631,1.17284,89.0622,omega
61,10,1.10935,0.960685,15.4864,omega
61,11,0.962335,1.12087,55.4599,omega
61,12,1.01054,1.06204,12.499,omega
61,13,0.923915,0.965285,44.4324,omega
61,14,0.974775,0.546436,2.65843,omega
61,15,0.889402,0.939021,0.328017,omega
61,16,1.30558,1.06636,4.23961,omega
61,17,0.992531,1.07524,0.58966,omega
61,18,0.746865,0.877447,1.06085,omega
61,19,0.766625,0.919075,0.140756,omega
61,20,1.26746,1.20199,1.76881,omega
61,21,1.22047,0.709754,7.52479,omega
61,22,1.32925,0.732567,1.29928,omega
61,23,1.28305,0.791779,1.43539,omega
61,24,0.906032,1.09694,106.259,omega
61,25,0.754285,1.03375,0.172921,omega
61,26,0.898191,0.729104,13.7189,omega
61,27,1.26568,0.955592,20.8367,omega
61,28,0.924559,1.075,14.1346,omega
61,29,1.08247,0.898658,60.3346,omega
61,30,1.22779,1.04752,1.03057,omega
62,1,0.950849,0.877816,0.768238,omega
62,2,1.03146,0.975112,0.0738346,omega
62,3,0.945114,1.2965,1.34653,omega
62,4,0.919479,1.33707,33.1189,omega
62,5,1.06454,0.989113,6.5489,omega
62,6,0.913286,1.26001,220.901,omega
62,7,0.869976,0.979095,21.5254,omega
62,8,1.02138,1.02241,3.23582,omega
62,9,1.08572,0.787642,0.0937464,omega
62,10,1.15655,1.05087,7.30086,omega
62,11,0.990919,0.942724,3.79551,omega
62,12,1.2453,0.992241,0.166956,omega
62,13,1.1944,0.956077,1.25273,omega
62,14,0.787855,0.811777,16.3021,omega
62,15,0.970497,1.15863,2.20223,omega
62,16,0.96898,0.900334,40.8214,omega
62,17,0.967983,1.02373,0.812285,omega
62,18,1.0004,0.947596,10.281,omega
62,19,0.947703,0.835989,11.0345,omega
62,20,0.902633,1.03388,16.4302,omega
62,21,1.0122,0.859181,60.8549,omega
62,22,1.11589,1.03303,107.095,omega
62,23,0.98046,0.910544,73.0868,omega
62,24,1.12085,1.11141,7.6288,omega
62,25,1.37443,0.908656,21.6648,omega
62,26,1.13467,1.072,0.6132,omega
62,27,0.919152,0.903679,41.8465,omega
62,28,1.36464,0.922546,4.85396,omega
62,29,1.18252,0.843737,7.46462,omega
62,30,0.935061,1.02764,21.2061,omega
63,1,0.926661,0.987545,0.0715754,omega
63,2,0.806585,0.922757,0.789398,omega
63,3,1.13652,0.888779,16.2645,omega
63,4,1.15191,0.918555,24.1763,omega
63,5,1.16281,0.9735,2.08174,omega
63,6,1.02028,0.971452,18.1479,omega
63,7,0.804473,1.04529,4.95586,omega
63,8,1.16599,1.05599,0.0437636,omega
63,9,1.12328,1.05822,15.3075,omega
63,10,1.13661,1.12156,8.24658,omega
63,11,1.05761,1.04027,0.153711,omega
63,12,1.07942,1.00323,31.2565,omega
63,13,1.19294,1.05892,22.1756,omega
63,14,0.911257,1.16313,3.69542,omega
63,15,1.09387,0.984033,4.69976,omega
63,16,1.00877,0.910919,0.149876,omega
63,17,0.920406,0.73721,0.753485,omega
63,18,1.00879,0.889566,0.283061,omega
63,19,1.16095,0.954881,0.389018,omega
63,20,0.939607,0.952495,4.81162,omega
63,21,0.830124,0.866224,2.735,omega
63,22,1.06773,1.19635,4.51573,omega
63,23,1.02442,1.00751,0.258014,omega
63,24,1.19056,1.02839,2.11394,omega
63,25,0.991324,1.00387,96.2573,omega
63,26,0.840426,0.77468,4.66121,omega
63,27,0.513436,1.25668,0.352724,omega
63,28,0.823302,0.850751,88.4351,omega
63,29,1.04958,1.01783,30.7925,omega
63,30,0.627795,1.08925,2.35433,omega
64,1,0.918283,1.0795,1.66545,omega
64,2,1.00021,1.21037,7.44548,omega
64,3,0.995638,0.760285,16.2509,omega
64,4,1.10566,0.943037,16.6973,omega
64,5,0.910899,0.986369,14.3621,omega
64,6,0.940807,1.267,0.48373,omega
64,7,0.928478,0.752848,15.8878,omega
64,8,0.957934,0.99036,9.24106,omega
64,9,0.665366,0.920237,4.15782,omega
64,10,1.31275,0.897407,2.91967,omega
64,11,0.850297,0.964855,0.61588,omega
64,12,1.10689,1.05804,2.62825,omega
64,13,1.06692,1.01075,13.2995,omega
